Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1974","1974","tonnes","33","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1975","1975","tonnes","53","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1976","1976","tonnes","53","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1977","1977","tonnes","58","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1978","1978","tonnes","153","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1979","1979","tonnes","168","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1980","1980","tonnes","298","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1981","1981","tonnes","235","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1982","1982","tonnes","241","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1983","1983","tonnes","384","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1984","1984","tonnes","384","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1985","1985","tonnes","483","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1986","1986","tonnes","459","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1987","1987","tonnes","432","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1988","1988","tonnes","336","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1989","1989","tonnes","326","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1990","1990","tonnes","372","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1991","1991","tonnes","317","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1992","1992","tonnes","282","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1993","1993","tonnes","506","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1994","1994","tonnes","496","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1995","1995","tonnes","497","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1996","1996","tonnes","748","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1997","1997","tonnes","637","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1998","1998","tonnes","738","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","1999","1999","tonnes","713","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2000","2000","tonnes","513","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2001","2001","tonnes","681","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2002","2002","tonnes","781","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2003","2003","tonnes","728","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2004","2004","tonnes","741","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2005","2005","tonnes","1114","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2006","2006","tonnes","1076","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2007","2007","tonnes","1555","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2008","2008","tonnes","2114","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2009","2009","tonnes","2344","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2010","2010","tonnes","2358","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2011","2011","tonnes","1805","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2012","2012","tonnes","2052","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2013","2013","tonnes","2309","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2014","2014","tonnes","2668.14","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2015","2015","tonnes","4351.34","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2016","2016","tonnes","5617.36","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2017","2017","tonnes","6603.4","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2018","2018","tonnes","7310.09","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2019","2019","tonnes","6103.78","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2020","2020","tonnes","5027.41","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","01311","Avocados","2021","2021","tonnes","6278.01","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1961","1961","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1962","1962","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1963","1963","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1964","1964","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1965","1965","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1966","1966","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1967","1967","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1968","1968","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1969","1969","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1970","1970","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1971","1971","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1972","1972","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1973","1973","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1974","1974","1000 US$","37","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1975","1975","1000 US$","56","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1976","1976","1000 US$","67","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1977","1977","1000 US$","86","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1978","1978","1000 US$","185","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1979","1979","1000 US$","182","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1980","1980","1000 US$","408","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1981","1981","1000 US$","300","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1982","1982","1000 US$","268","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1983","1983","1000 US$","438","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1984","1984","1000 US$","408","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1985","1985","1000 US$","469","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1986","1986","1000 US$","554","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1987","1987","1000 US$","604","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1988","1988","1000 US$","540","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1989","1989","1000 US$","468","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1990","1990","1000 US$","731","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1991","1991","1000 US$","475","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1992","1992","1000 US$","395","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1993","1993","1000 US$","672","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1994","1994","1000 US$","747","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1995","1995","1000 US$","793","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1996","1996","1000 US$","973","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1997","1997","1000 US$","899","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1998","1998","1000 US$","895","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","1999","1999","1000 US$","1075","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2000","2000","1000 US$","778","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2001","2001","1000 US$","1134","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2002","2002","1000 US$","1345","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2003","2003","1000 US$","1505","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2004","2004","1000 US$","1471","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2005","2005","1000 US$","2777","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2006","2006","1000 US$","2989","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2007","2007","1000 US$","3092","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2008","2008","1000 US$","3454","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2009","2009","1000 US$","3289","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2010","2010","1000 US$","3526","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2011","2011","1000 US$","4524","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2012","2012","1000 US$","4847","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2013","2013","1000 US$","6276","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2014","2014","1000 US$","7618","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2015","2015","1000 US$","11648","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2016","2016","1000 US$","19130","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2017","2017","1000 US$","22105","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2018","2018","1000 US$","24077","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2019","2019","1000 US$","22447","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2020","2020","1000 US$","18677","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","01311","Avocados","2021","2021","1000 US$","21620","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2000","2000","tonnes","2770","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2003","2003","tonnes","2588","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2004","2004","tonnes","3233","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2005","2005","tonnes","3284","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2006","2006","tonnes","3606","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2007","2007","tonnes","3922","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2008","2008","tonnes","3766","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2009","2009","tonnes","21582","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2010","2010","tonnes","24685","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2011","2011","tonnes","14459","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2012","2012","tonnes","5149","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2013","2013","tonnes","6121","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2014","2014","tonnes","9109.22","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2015","2015","tonnes","11039.24","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2016","2016","tonnes","14059.43","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2017","2017","tonnes","16733.79","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2018","2018","tonnes","21804.88","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2019","2019","tonnes","25510.18","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2020","2020","tonnes","28616.63","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5610","Import Quantity","01311","Avocados","2021","2021","tonnes","41654.53","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1961","1961","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1962","1962","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1963","1963","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1964","1964","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1965","1965","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1966","1966","1000 US$","9","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1967","1967","1000 US$","20","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1968","1968","1000 US$","38","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1969","1969","1000 US$","45","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1970","1970","1000 US$","63","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1971","1971","1000 US$","63","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1972","1972","1000 US$","103","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1973","1973","1000 US$","137","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1974","1974","1000 US$","173","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1975","1975","1000 US$","164","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1976","1976","1000 US$","212","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1977","1977","1000 US$","234","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1978","1978","1000 US$","302","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1979","1979","1000 US$","545","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1980","1980","1000 US$","657","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1981","1981","1000 US$","682","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1982","1982","1000 US$","733","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1983","1983","1000 US$","896","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1984","1984","1000 US$","930","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1985","1985","1000 US$","1196","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1986","1986","1000 US$","1664","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1987","1987","1000 US$","1977","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1988","1988","1000 US$","2612","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1989","1989","1000 US$","1975","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1990","1990","1000 US$","2320","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1991","1991","1000 US$","2276","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1992","1992","1000 US$","2303","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1993","1993","1000 US$","2734","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1994","1994","1000 US$","3192","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1995","1995","1000 US$","2471","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1996","1996","1000 US$","2493","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1997","1997","1000 US$","2460","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1998","1998","1000 US$","2483","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","1999","1999","1000 US$","2847","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2000","2000","1000 US$","2967","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2001","2001","1000 US$","4131","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2002","2002","1000 US$","3241","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2003","2003","1000 US$","5243","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2004","2004","1000 US$","6103","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2005","2005","1000 US$","5542","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2006","2006","1000 US$","7559","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2007","2007","1000 US$","7644","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2008","2008","1000 US$","9075","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2009","2009","1000 US$","44080","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2010","2010","1000 US$","40683","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2011","2011","1000 US$","29872","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2012","2012","1000 US$","11004","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2013","2013","1000 US$","14121","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2014","2014","1000 US$","20482","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2015","2015","1000 US$","27269","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2016","2016","1000 US$","39016","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2017","2017","1000 US$","50097","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2018","2018","1000 US$","54082","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2019","2019","1000 US$","79301","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2020","2020","1000 US$","82613","A","Official figure"
"TCL","Crops and livestock products","380","Italy","5622","Import Value","01311","Avocados","2021","2021","1000 US$","110606","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","1994","1994","tonnes","13","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","1995","1995","tonnes","20","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","1996","1996","tonnes","20","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","1997","1997","tonnes","80","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","1998","1998","tonnes","136","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","1999","1999","tonnes","146","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2000","2000","tonnes","207","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2001","2001","tonnes","196","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2002","2002","tonnes","266","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2003","2003","tonnes","233","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2004","2004","tonnes","684","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2005","2005","tonnes","517","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2006","2006","tonnes","521","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2007","2007","tonnes","685","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2008","2008","tonnes","610","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2009","2009","tonnes","717","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2010","2010","tonnes","2126","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2011","2011","tonnes","2819","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2012","2012","tonnes","3064","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2013","2013","tonnes","3536","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2014","2014","tonnes","3250.6","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2015","2015","tonnes","2412.33","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2016","2016","tonnes","2475.04","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2017","2017","tonnes","2818.38","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2018","2018","tonnes","3344.21","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2019","2019","tonnes","3606.92","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2020","2020","tonnes","4066.38","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5610","Import Quantity","01311","Avocados","2021","2021","tonnes","3859.04","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","1994","1994","1000 US$","8","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","1995","1995","1000 US$","22","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","1996","1996","1000 US$","23","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","1997","1997","1000 US$","54","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","1998","1998","1000 US$","185","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","1999","1999","1000 US$","176","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","2000","2000","1000 US$","461","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","2001","2001","1000 US$","457","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","2002","2002","1000 US$","618","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","2003","2003","1000 US$","754","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","2004","2004","1000 US$","649","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","2005","2005","1000 US$","741","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","2006","2006","1000 US$","902","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","2007","2007","1000 US$","1188","A","Official figure"
"TCL","Crops and livestock products","428","Latvia","5622","Import Value","01311","Avocados","2008","2008","1000 US$","1262","A","Official figure"
