Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1985","1985","tonnes","465","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1986","1986","tonnes","470","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1987","1987","tonnes","480","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1988","1988","tonnes","480","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1989","1989","tonnes","480","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1990","1990","tonnes","460","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1991","1991","tonnes","440","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1992","1992","tonnes","420","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1993","1993","tonnes","400","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1994","1994","tonnes","360","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1995","1995","tonnes","329","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1996","1996","tonnes","282","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1997","1997","tonnes","330","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1998","1998","tonnes","490","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","1999","1999","tonnes","528.73","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2000","2000","tonnes","757","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2001","2001","tonnes","421","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2002","2002","tonnes","500","E","Estimated value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2003","2003","tonnes","412.9","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2004","2004","tonnes","381.9","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2005","2005","tonnes","480.24","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2006","2006","tonnes","368.68","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2007","2007","tonnes","326.97","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2008","2008","tonnes","318.88","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2009","2009","tonnes","296.65","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2010","2010","tonnes","185","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2011","2011","tonnes","167","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2012","2012","tonnes","73","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2013","2013","tonnes","211","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2014","2014","tonnes","577","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2015","2015","tonnes","460","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2016","2016","tonnes","1383","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2017","2017","tonnes","5874","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2018","2018","tonnes","8586","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2019","2019","tonnes","9212.72","A","Official figure"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2020","2020","tonnes","8773.46","I","Imputed value"
"QCL","Crops and livestock products","328","Guyana","5510","Production","01311","Avocados","2021","2021","tonnes","3245.04","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1985","1985","hg/ha","72093","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1986","1986","hg/ha","72093","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1987","1987","hg/ha","70930","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1988","1988","hg/ha","69767","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1989","1989","hg/ha","67442","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1990","1990","hg/ha","67520","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1991","1991","hg/ha","61347","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1992","1992","hg/ha","61644","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1993","1993","hg/ha","61265","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1994","1994","hg/ha","61204","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1995","1995","hg/ha","61142","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1996","1996","hg/ha","61079","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1997","1997","hg/ha","61215","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1998","1998","hg/ha","60968","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","1999","1999","hg/ha","60886","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2000","2000","hg/ha","61644","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2001","2001","hg/ha","57534","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2002","2002","hg/ha","61566","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2003","2003","hg/ha","60622","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2004","2004","hg/ha","61842","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2005","2005","hg/ha","61364","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2006","2006","hg/ha","60501","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2007","2007","hg/ha","61702","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2008","2008","hg/ha","60262","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2009","2009","hg/ha","60045","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2010","2010","hg/ha","59844","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2011","2011","hg/ha","59605","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2012","2012","hg/ha","57307","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2013","2013","hg/ha","58835","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2014","2014","hg/ha","58835","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2015","2015","hg/ha","58680","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2016","2016","hg/ha","58205","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2017","2017","hg/ha","58398","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2018","2018","hg/ha","58478","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2019","2019","hg/ha","58322","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2020","2020","hg/ha","58201","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5419","Yield","01311","Avocados","2021","2021","hg/ha","58080","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1961","1961","tonnes","40000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1962","1962","tonnes","40000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1963","1963","tonnes","41000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1964","1964","tonnes","42000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1965","1965","tonnes","43000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1966","1966","tonnes","44000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1967","1967","tonnes","45000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1968","1968","tonnes","46000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1969","1969","tonnes","47000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1970","1970","tonnes","48000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1971","1971","tonnes","49000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1972","1972","tonnes","50000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1973","1973","tonnes","52000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1974","1974","tonnes","53000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1975","1975","tonnes","54000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1976","1976","tonnes","55000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1977","1977","tonnes","55000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1978","1978","tonnes","55000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1979","1979","tonnes","57000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1980","1980","tonnes","58000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1981","1981","tonnes","59000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1982","1982","tonnes","61000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1983","1983","tonnes","62000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1984","1984","tonnes","65000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1985","1985","tonnes","62000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1986","1986","tonnes","62000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1987","1987","tonnes","61000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1988","1988","tonnes","60000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1989","1989","tonnes","58000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1990","1990","tonnes","57000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1991","1991","tonnes","49601.14","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1992","1992","tonnes","45000","E","Estimated value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1993","1993","tonnes","45724.63","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1994","1994","tonnes","45453.82","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1995","1995","tonnes","45823.52","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1996","1996","tonnes","46055.59","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1997","1997","tonnes","49012.26","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1998","1998","tonnes","45973.76","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","1999","1999","tonnes","45919.81","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2000","2000","tonnes","45000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2001","2001","tonnes","42000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2002","2002","tonnes","51100","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2003","2003","tonnes","51000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2004","2004","tonnes","47000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2005","2005","tonnes","54000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2006","2006","tonnes","54000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2007","2007","tonnes","58000","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2008","2008","tonnes","45000","T","Unofficial figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2009","2009","tonnes","56446.14","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2010","2010","tonnes","62836.6","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2011","2011","tonnes","71525.52","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2012","2012","tonnes","80229.6","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2013","2013","tonnes","88253","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2014","2014","tonnes","97078.3","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2015","2015","tonnes","188902.48","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2016","2016","tonnes","352139","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2017","2017","tonnes","300031.45","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2018","2018","tonnes","254825","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2019","2019","tonnes","198976","A","Official figure"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2020","2020","tonnes","179333.08","I","Imputed value"
"QCL","Crops and livestock products","332","Haiti","5510","Production","01311","Avocados","2021","2021","tonnes","248135.12","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1961","1961","hg/ha","51449","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1962","1962","hg/ha","51295","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1963","1963","hg/ha","51247","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1964","1964","hg/ha","51163","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1965","1965","hg/ha","52081","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1966","1966","hg/ha","52022","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1967","1967","hg/ha","52090","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1968","1968","hg/ha","51957","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1969","1969","hg/ha","51922","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1970","1970","hg/ha","52249","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1971","1971","hg/ha","36842","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1972","1972","hg/ha","42000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1973","1973","hg/ha","42000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1974","1974","hg/ha","45000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1975","1975","hg/ha","46000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1976","1976","hg/ha","43636","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1977","1977","hg/ha","47273","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1978","1978","hg/ha","46957","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1979","1979","hg/ha","46667","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1980","1980","hg/ha","48333","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1981","1981","hg/ha","48333","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1982","1982","hg/ha","50000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1983","1983","hg/ha","49600","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1984","1984","hg/ha","50400","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1985","1985","hg/ha","50000","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1986","1986","hg/ha","50000","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1987","1987","hg/ha","41667","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1988","1988","hg/ha","40000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1989","1989","hg/ha","33333","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1990","1990","hg/ha","28500","I","Imputed value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1991","1991","hg/ha","31413","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1992","1992","hg/ha","31075","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1993","1993","hg/ha","32008","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1994","1994","hg/ha","32000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1995","1995","hg/ha","32000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1996","1996","hg/ha","32000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1997","1997","hg/ha","32000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1998","1998","hg/ha","32000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","1999","1999","hg/ha","32000","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2000","2000","hg/ha","31250","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2001","2001","hg/ha","31250","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2002","2002","hg/ha","32000","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2003","2003","hg/ha","33016","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2004","2004","hg/ha","34061","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2005","2005","hg/ha","34958","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2006","2006","hg/ha","38356","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2007","2007","hg/ha","43680","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2008","2008","hg/ha","43421","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2009","2009","hg/ha","43590","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2010","2010","hg/ha","43980","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2011","2011","hg/ha","45304","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2012","2012","hg/ha","46956","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2013","2013","hg/ha","48253","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2014","2014","hg/ha","40000","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2015","2015","hg/ha","40000","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2016","2016","hg/ha","40000","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2017","2017","hg/ha","40000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2018","2018","hg/ha","40000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2019","2019","hg/ha","40000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2020","2020","hg/ha","40000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5419","Yield","01311","Avocados","2021","2021","hg/ha","40000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1961","1961","tonnes","3586","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1962","1962","tonnes","3683","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1963","1963","tonnes","3823","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1964","1964","tonnes","3960","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1965","1965","tonnes","4104","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1966","1966","tonnes","4245","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1967","1967","tonnes","4412","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1968","1968","tonnes","4567","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1969","1969","tonnes","4673","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1970","1970","tonnes","4901","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1971","1971","tonnes","3710","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1972","1972","tonnes","4200","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1973","1973","tonnes","4200","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1974","1974","tonnes","4500","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1975","1975","tonnes","4600","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1976","1976","tonnes","4800","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1977","1977","tonnes","5200","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1978","1978","tonnes","5400","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1979","1979","tonnes","5600","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1980","1980","tonnes","5800","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1981","1981","tonnes","5800","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1982","1982","tonnes","6000","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1983","1983","tonnes","6200","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1984","1984","tonnes","6300","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1985","1985","tonnes","6500","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1986","1986","tonnes","6700","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1987","1987","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1988","1988","tonnes","4000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1989","1989","tonnes","3000","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1990","1990","tonnes","2280","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1991","1991","tonnes","2513","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1992","1992","tonnes","2486","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1993","1993","tonnes","797","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1994","1994","tonnes","800","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1995","1995","tonnes","800","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1996","1996","tonnes","800","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1997","1997","tonnes","800","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1998","1998","tonnes","800","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","1999","1999","tonnes","800","A","Official figure"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","2000","2000","tonnes","750","E","Estimated value"
"QCL","Crops and livestock products","340","Honduras","5510","Production","01311","Avocados","2001","2001","tonnes","750","E","Estimated value"
